0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,2
0.9,11
1,29
1.1,55
1.2,89
1.3,134
1.4,187
1.5,242
1.6,312
1.7,389
1.8,472
1.9,560
2,594
2.1,594
2.2,594
