0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,4
2.3,17
2.4,44
2.5,79
2.6,121
2.7,174
2.8,239
2.9,310
3,386
3.1,461
3.2,529
3.3,589
3.4,603
3.5,603
3.6,603
